STREAMING::IS_MODEL_A_VEHICLE, 289
TASK::WAYPOINT_RECORDING_GET_NUM_POINTS, 289
ENTITY::REMOVE_MODEL_HIDE, 288
MISC::_IS_STADIA_VERSION, 288
STATS::_0x4DAC398297981B87, 288
NETWORK::_0xBB697756309D77EE, 287
PED::_0xEAF682A14F8E5F53, 287
STATS::CHAL_MISSION_GET_NUM_GOALS, 287
NETWORK::_0x225640E09EFFDC3F, 286
SPACTIONPROXY::_SPACTIONPROXY_GET_NEXT_PENDING_CRAFTING_ACTION, 286
TASK::_TASK_SMART_FLEE_STYLE_COORD, 286
TELEMETRY::_0xE6DC9B21AC7A8729, 286
UILOG::_UILOG_SET_TOTAL_TAKE_SUMMARY, 286
AUDIO::_0xD9130842D7226045, 284
EVENT::REMOVE_SHOCKING_EVENT, 283
PED::_0xD05AD61F242C626B, 282
PED::GET_PED_DEFENSIVE_AREA_POSITION, 281
UIEVENTS::_EVENT_MANAGER_POP_EVENT, 281
PED::_0x7FC84E85D98F063D, 279
PLAYER::IS_PLAYER_BEING_ARRESTED, 277
PROPSET::_HAS_PROPSET_LOADED, 277
PROPSET::_REQUEST_PROPSET, 276
VEHICLE::DELETE_VEHICLE, 276
FIRE::STOP_FIRE_IN_RANGE, 275
UILOG::_UILOG_MARK_MISSION_COMPLETED, 275
VEHICLE::SET_VEHICLE_EXTRA, 275
DATABINDING::_DATABINDING_ADD_DATA_BOOL_BY_HASH, 274
DATAFILE::_0xCA56DD6AB7A39F64, 274
TASK::_0x916B8E075ABC8B4E, 274
TASK::TASK_WANDER_STANDARD, 274
DATABINDING::_DATABINDING_READ_DATA_BOOL, 273
STATS::CHAL_GET_MAX_RANKS, 273
COMPANION::_0xB7E0590C86E1711F, 272
COMPENDIUM::_0x725D52F21A5E9E22, 272
PED::SET_PED_TO_RAGDOLL, 272
STATS::_0xE141F6B40B1E3683, 272
TELEMETRY::_0x51EC204A6E5B5A1A, 272
_NAMESPACE59::_0xB00CE33465B5406D, 271
MISC::OVERRIDE_SAVE_HOUSE, 271
OBJECT::_0x276AAF0F1C7F2494, 271
PED::IS_PED_GOING_INTO_COVER, 271
TASK::IS_PED_STILL, 271
VEHICLE::_0x67995318F5FAA496, 271
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_PAGE_INFO_BY_KEY, 270
OBJECT::DOOR_SYSTEM_SET_AUTOMATIC_RATE, 270
WEAPON::GET_BEST_PED_WEAPON, 270
TASK::TASK_PLAY_UPPER_ANIM_FACING_ENTITY, 269
ANIMSCENE::ATTACH_ANIM_SCENE_TO_ENTITY, 268
EVENT::ADD_SHOCKING_EVENT_FOR_ENTITY, 268
ENTITY::SET_ENTITY_IS_TARGET_PRIORITY, 267
MISC::_0x279B0696DA4657EB, 267
ANIMSCENE::GET_ANIM_SCENE_BOOL, 266
SCRIPTS::_0x50B72A754EE64A71, 266
GRAPHICS::SET_TRACKED_POINT_INFO, 265
HUD::_UIPROMPT_IS_JUST_PRESSED, 264
ATTRIBUTE::_0xC6258F41D86676E0, 262
INVENTORY::_0xDCCAA7C3BFD88862, 262
INVENTORY::_0xF2753D691BCDA314, 262
MISC::SET_RANDOM_WEATHER_TYPE, 262
VEHICLE::SET_VEHICLE_IS_CONSIDERED_BY_PLAYER, 262
CLOCK::GET_MILLISECONDS_PER_GAME_MINUTE, 261
UIEVENTS::_EVENT_MANAGER_IS_EVENT_PENDING, 261
DATABINDING::_DATABINDING_CLEAR_BINDING_ARRAY, 260
PED::IS_PED_HEADTRACKING_PED, 260
TASK::_0x05A0100EA714DB68, 259
TASK::TASK_COMBAT_HATED_TARGETS, 259
UIEVENTS::_EVENT_MANAGER_PEEK_EVENT, 259
PED::SET_PED_SEEING_RANGE, 258
AUDIO::GET_CURRENT_SCRIPTED_CONVERSATION_LINE, 256
SCRIPTS::_0x11B0A0B282FA9B10, 256
INTERIOR::ACTIVATE_INTERIOR_ENTITY_SET, 255
_NAMESPACE48::_0x2DF89CD2ED1D0BDE, 254
LAW::_0x15ABD5004CAD2D99, 253
MAP::FORCE_SONAR_BLIPS_THIS_FRAME, 253
PLAYER::STOP_PLAYER_TELEPORT, 253
TASK::IS_MOVE_BLEND_RATIO_WALKING, 253
ANIMSCENE::_0xBC781D24AA11F179, 252
PED::_0x0EE3F0D7FECCC54F, 252
PED::_0xF60165E1D2C5370B, 252
TASK::_0x827A58CED9D4D5B4, 252
TXD::REQUEST_STREAMED_TEXTURE_DICT, 252
CAM::IS_CAM_INTERPOLATING, 250
MISC::_FIRE_SINGLE_BULLET_IGNORE_ENTITY_NEW, 250
PED::SET_PED_CAN_PLAY_GESTURE_ANIMS, 250
VEHICLE::_0xF5FFB08976911B50, 250
PLAYER::_0xEA8F168A76A0B9BC, 249
VEHICLE::SET_RANDOM_TRAINS, 249
DATABINDING::_DATABINDING_ADD_DATA_BOOL_FROM_PATH, 248
ENTITY::_0xC346A546612C49A9, 248
TXD::HAS_STREAMED_TEXTURE_DICT_LOADED, 247
VEHICLE::SET_RANDOM_VEHICLE_DENSITY_MULTIPLIER_THIS_FRAME, 247
NETWORK::NETWORK_IS_HOST_OF_THIS_SCRIPT, 246
PED::_0x94132D7C8D3575C4, 246
TASK::_0x0365000D8BF86531, 246
TXD::SET_STREAMED_TEXTURE_DICT_AS_NO_LONGER_NEEDED, 245
VEHICLE::_0xF8F7DA13CFBD4532, 245
BUILTIN::SETTIMERA, 244
LAW::_0x292AD61A33A7A485, 244
AUDIO::_0xF01C570E0A0A1E67, 243
CAM::_0x450769C833D58844, 243
CAM::SET_CAM_FOV, 243
GRAPHICS::CREATE_TRACKED_POINT, 243
TASK::TASK_SMART_FLEE_COORD, 243
AUDIO::_0x9428447DED71FC7E, 242
UILOG::_UILOG_HAS_DISPLAYED_CACHED_OBJECTIVE, 242
WEAPON::_0x2387D6E9C6B478AA, 241
SCRIPTS::_0x7D654266025E921B, 239
PED::_0xC2266AA617668AD3, 238
SCRIPTS::REQUEST_SCRIPT, 237
AUDIO::_0xA6A3A3F96B8B030E, 235
LAW::_0x61B98367D93F012F, 235
STREAMING::REQUEST_CLIP_SET, 235
TASK::TASK_SHOOT_AT_ENTITY, 235
VEHICLE::REMOVE_VEHICLE_RECORDING, 235
_NAMESPACE71::_0x2024F4F333095FB1, 234
PED::_0xA29FD00D45311EB7, 234
TELEMETRY::_0x15B0CC1B36F1DE29, 234
GRAPHICS::DOES_PARTICLE_FX_LOOPED_EXIST, 232
EVENT::_0xA86B0EE9B39D15D6, 231
PATHFIND::SET_ROADS_BACK_TO_ORIGINAL, 230
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_MENU_PAGE_KEY, 229
DATABINDING::_DATABINDING_REMOVE_DATA_ENTRY, 228
GRAPHICS::_0xF2FDDCC8C6BAE1B3, 227
DATABINDING::_DATABINDING_READ_DATA_HASH_STRING_FROM_PARENT, 225
GRAPHICS::REMOVE_DECALS_IN_RANGE, 225
PLAYER::_0x12E09E278C6C29B7, 225
STREAMING::HAS_CLIP_SET_LOADED, 225
TASK::WAYPOINT_PLAYBACK_GET_IS_PAUSED, 223
CAM::IS_CAM_RENDERING, 222
MISC::GET_ANGLE_BETWEEN_2D_VECTORS, 222
PED::SET_GROUP_FORMATION, 222
PED::IS_PED_SWIMMING, 221
STREAMING::END_SRL, 221
VOLUME::_0xFD010A2154B40676, 221
COMPANION::_0x1740E3DEE0AE4D27, 220
LAW::_0x0BB6DE7D23C60626, 220
MAP::_0x0C7A2289A5C4D7C9, 220
MISC::SET_TIME_SCALE, 220
PED::_0x3BDFCF25B58B0415, 219
COMPANION::_0xDEB369F6AD168C58, 218
STATS::CHAL_ADD_GOAL_PROGRESS_INT_BY_SCORE_ID, 218
TASK::_TASK_USE_NEAREST_SCENARIO_TO_COORD, 218
TASK::TASK_GO_TO_ENTITY, 218
WEAPON::REMOVE_WEAPON_FROM_PED, 218
_NAMESPACE48::_0x112DDF56300BC6E5, 216
UILOG::_UILOG_PRINT_CACHED_OBJECTIVE, 215
CAM::_0x7CE9DC58E3E4755F, 214
MISC::_SHOULD_USE_METRIC_TEMPERATURE, 214
PLAYER::SET_ALL_RANDOM_PEDS_FLEE_THIS_FRAME, 213
VOLUME::_0xB3FB80A32BAE3065, 212
STREAMING::REQUEST_PTFX_ASSET, 211
AUDIO::_0x72E4D1C4639BC465, 210
AUDIO::_0xB18FEC133C7C6C69, 210
FIRE::GET_NUMBER_OF_FIRES_IN_RANGE, 209
TASK::TASK_SCRIPTED_ANIMATION, 209
ATTRIBUTE::_0xD962F8579D702DB5, 208
GRAPHICS::ANIMPOSTFX_STOP_ALL, 208
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_PAGE_ITEM_KEY, 208
PED::_0x789DABD18E9024DB, 208
TASK::TASK_PAUSE, 208
DATABINDING::_DATABINDING_ADD_UI_ITEM_LIST, 207
PED::_0x336B3D200AB007CB, 207
ENTITY::CLEAR_ENTITY_LAST_DAMAGE_ENTITY, 206
MAP::_0x3CB8859F04763C78, 206
PED::_0x58F7DB5BD8FA2288, 204
TASK::TASK_SET_CROUCH_MOVEMENT, 204
CAM::_0x9A92C06ACBAF9731, 203
DATABINDING::_DATABINDING_ADD_DATA_CONTAINER_FROM_PATH, 203
MISC::GET_FRAME_TIME, 202
STATS::_0xDA26263C07CCE9C2, 202
_NAMESPACE76::_0x9F2CC2439A04E7BA, 200
_NAMESPACE76::_0x815C4065AE6E6071, 199
HUD::_0x66F35DD9D2B58579, 199
TASK::IS_TASK_MOVE_NETWORK_ACTIVE, 199
STREAMING::_0x2C04D89A0FB4E244, 198
DECORATOR::DECOR_SET_FLOAT, 197
ITEMDATABASE::_ITEM_DATABASE_GET_ITEM_TAG_TYPE, 197
LAW::_0xF46108C50A22B029, 196
OBJECT::GET_STATE_OF_RAYFIRE_MAP_OBJECT, 196
TASK::_TASK_MOVE_IN_TRAFFIC_3, 196
AUDIO::_0xCCE219C922737BFA, 194
MISC::IS_STRING_NULL, 194
OBJECT::REMOVE_DOOR_FROM_SYSTEM, 194
PATHFIND::_0x5AC0944C156E5F44, 194
PATHFIND::_0xDE0EA444735C1368, 194
STREAMING::_0x2B6529C54D29037A, 194
TASK::_0x2E1D6D87346BB7D2, 194
ANIMSCENE::_0x61B2AAEF645DDAF0, 193
SCRIPTS::_0xE7282390542F570D, 192
STREAMING::HAS_PTFX_ASSET_LOADED, 192
TASK::_0xF0B4F759F35CC7F5, 192
DECORATOR::DECOR_REGISTER, 191
PED::_0xA3A9299C4F2ADB98, 191
STREAMING::IS_SRL_LOADED, 191
LAW::_0xEDFC6C1FD1C964F5, 190
TASK::TASK_COWER, 189
TASK::TASK_WANDER_IN_AREA, 189
PED::SET_PED_MIN_MOVE_BLEND_RATIO, 188
WEAPON::_0xB190BCA3F4042F95, 188
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_MENU_INFO_BY_INDEX, 187
CAM::GET_CAM_ROT, 186
ENTITY::_0xA88E215CEB0435C0, 186
PED::_0xB8DE69D9473B7593, 186
CAM::_0x88544C0E3291DCAE, 185
PED::SET_PED_AS_GROUP_LEADER, 185
STREAMING::REMOVE_CLIP_SET, 185
AUDIO::PAUSE_SCRIPTED_CONVERSATION, 184
PAD::IS_DISABLED_CONTROL_PRESSED, 184
TASK::_0x541E5B41DCA45828, 184
OBJECT::_0xF49574E2332A8F06, 183
ANIMSCENE::_0x337F1CC8EE895601, 182
MISC::_0x2916B30DC6C41179, 182
PLAYER::FORCE_CLEANUP_FOR_ALL_THREADS_WITH_THIS_NAME, 182
STREAMING::_0x03DDBF2D73799F9E, 182
TASK::TASK_AIM_AT_ENTITY, 182
AUDIO::RELEASE_SCRIPT_AUDIO_BANK, 181
PED::_0x9D9473CB82D83A30, 181
PED::_0xF7EA250B9A919E03, 181
PED::_0x463803429297117C, 180
PED::_0x4759CC730F947C81, 180
PHYSICS::_0x06AADE17334F7A40, 180
AUDIO::_0x6339C1EA3979B5F7, 179
PHYSICS::DOES_ROPE_EXIST, 179
STATS::CHAL_IS_GOAL_ACTIVE, 179
TASK::_TASK_MOVE_IN_TRAFFIC_2, 179
PED::_0x9E66708B2B41F14A, 178
TASK::TASK_GO_TO_COORD_WHILE_AIMING_AT_COORD, 178
ENTITY::_SET_ENTITY_SOMETHING, 177
LAW::_0xC805EB785824F712, 177
UISTATEMACHINE::_UIFLOWBLOCK_IS_LOADED, 177
PED::_0x2B4CE170DE09F346, 176
PED::CREATE_GROUP, 176
PED::GET_PED_STEALTH_MOVEMENT, 176
TASK::_0xD04241BBF6D03A5E, 176
PED::_0x949B2F9ED2917F5D, 175
ANIMSCENE::ABORT_ANIM_SCENE, 174
PED::ADD_CUSTOM_FORMATION_LOCATION, 174
HUD::_0x7EC0D68233E391AC, 173
PED::_0xA033D7E4BBF9844D, 172
STREAMING::_0x85B8F04555AB49B8, 172
AUDIO::_0x6FB1DA3CA9DA7D90, 171
INVENTORY::_0x75CFAC49301E134F, 171
PED::_SET_PED_SCALE, 171
PED::_0xAB0D553FE20A6E25, 169
DATABINDING::_DATABINDING_ADD_DATA_HASH_BY_HASH, 168
DATABINDING::_DATABINDING_READ_DATA_INT_FROM_PARENT_BY_HASH, 168
TASK::TASK_SET_BLOCKING_OF_NON_TEMPORARY_EVENTS, 168
MISC::_0xF236C84C6ADFCB2F, 167
PLAYER::_0xAC22AA6DF4D1C1DE, 167
STREAMING::PREFETCH_SRL, 167
TASK::_0x885D19AC2B6FBFF4, 167
PED::_0x1E017404784AA6A3, 166
TASK::TASK_LOOK_AT_COORD, 166
ANIMSCENE::SET_ANIM_SCENE_RATE, 164
CAM::CREATE_CAMERA_WITH_PARAMS, 164
CLOCK::_PAUSE_CLOCK_THIS_FRAME, 163
CLOCK::GET_CLOCK_MINUTES, 163
ENTITY::_0x8DE41E9902E85756, 163
OBJECT::DOES_RAYFIRE_MAP_OBJECT_EXIST, 163
TASK::TASK_FOLLOW_AND_CONVERSE_WITH_PED, 163
WEAPON::_0x6929E22158E52265, 163
CAM::ADD_CAM_SPLINE_NODE, 162
LAW::_0x9BBDCB8DF789EBC1, 162
TASK::TASK_PLAY_ANIM_ADVANCED, 162
PED::KNOCK_OFF_PED_PROP, 161
TASK::_0xB93EA7184BAA85C3, 161
CAM::_0x1204EB53A5FBC63D, 160
ENTITY::SET_ENTITY_COMPLETELY_DISABLE_COLLISION, 160
EVENT::_0xAD17A18215DD23D6, 160
PED::_0x24C82EF607105FAA, 160
TASK::TASK_LEAD_AND_CONVERSE, 160
_NAMESPACE59::_0xE0B45E983BFC0768, 159
CAM::_0x702B75DC9D3EDE56, 159
CAM::GET_GAMEPLAY_CAM_COORD, 159
ENTITY::_0xC8CCDB712FBCBA92, 159
PAD::SET_PAD_SHAKE, 159
AUDIO::STOP_AUDIO_SCENES, 158
MISSIONDATA::_0x7E8F86A4FA33033C, 158
MISSIONDATA::_0x7F89E15A8FB8DE97, 158
NETWORK::SET_NETWORK_ID_EXISTS_ON_ALL_MACHINES, 158
ENTITY::_0x59B57C4B06531E1E, 157
LAW::_0xDE5FAA741A781F73, 157
MISC::_0x3FFB15534067DCD4, 157
TASK::ADD_PATROL_ROUTE_LINK, 157
EVENT::_0x26054EB81AC0893B, 156
EVENT::_0x2DD42FAD06E6F19E, 156
TASK::_0x4A7D73989F52EB37, 156
PLAYER::_0x914071FF93AF2692, 155
TASK::GET_SCRIPTED_COVER_POINT_COORDS, 155
TASK::TASK_ENTER_VEHICLE, 155
CAM::_0xBC016635D6A73B31, 154
VEHICLE::_0x4C05B42A8D937796, 154
CAM::_0xEA113BF9B0C0C5D7, 153
HUD::_0xB60C9F9ED47ABB76, 153
OBJECT::_0x7F458B543006C8FE, 153
TASK::TASK_AIM_GUN_AT_COORD, 153
AUDIO::RESTART_SCRIPTED_CONVERSATION, 152
MISC::_0x243CEDE8F916B994, 152
PED::IS_PED_IN_MELEE_COMBAT, 151
TASK::_0x1AC5A8AB50CFAA33, 151
PLAYER::_0x908D4B72854C8F62, 150
TASK::_0x02EBBB3989B7E695, 150
TASK::_TASK_FLEE_FROM_PED, 150
CAM::GET_GAMEPLAY_CAM_ROT, 149
COMPANION::_0xCBD9EC60495C728C, 149
PED::_0x62FDAD5E01D2DD47, 149
PLAYER::SET_PLAYER_FORCED_AIM, 149
TASK::_TASK_MOVE_IN_TRAFFIC, 149
WEAPON::_0x9888652B8BA77F73, 149
_NAMESPACE59::_0x443174C20B8B9E7F, 148
AICOVERPOINT::_0x140B3CB1D424A945, 148
MAP::_0x9FA00E2FC134A9D0, 148
MISC::_0xF81C53561D15F330, 148
COMPANION::_0xD428C3F92FC3F6F8, 147
PED::_0x0CEEB6F4780B1F2F, 147
PLAYER::_0x2009F8AB7A5E9D6D, 147
TASK::TASK_FOLLOW_TO_OFFSET_OF_ENTITY, 147
VOLUME::_0x666C2F53ABEFC952, 146
AUDIO::_0xFFE9C53DEEA3DB0B, 145
PED::_0x411189E51B8020BA, 144
PLAYER::_0xD1F6B912785BFD35, 144
STREAMING::_0xAE00387E53B1E9FC, 144
TASK::_0x295514F198EFD0CA, 144
_NAMESPACE59::_0x81F4E92BE3958364, 143
_NAMESPACE59::_0xA844FEB5C22C2C74, 143
ENTITY::IS_ENTITY_ATTACHED_TO_ANY_PED, 143
INVENTORY::_0x3D10D7179D7034AF, 143
PED::_0x1854217C640B39EC, 143
PED::_0xC494C76A34266E82, 143
PLAYER::_0xF49F14462F0AE27C, 143
TASK::_0xEEE4829304F93EEE, 143
CAM::CREATE_CAM, 142
ENTITY::_0xC3ABCFBC7D74AFA5, 142
GRAPHICS::_0xDFE332A5DA6FE7C9, 142
GRAPHICS::SET_TIMECYCLE_MODIFIER, 142
PLAYER::_0x5A498FCA232F71E1, 142
ENTITY::PLAY_ENTITY_ANIM, 141
MISC::_0xD74ACDF7DB8114AF, 141
TASK::_0xB8E3486D107F4194, 141
ENTITY::APPLY_FORCE_TO_ENTITY, 140
NETWORK::NETWORK_IS_PLAYER_ACTIVE, 140
VEHICLE::SET_PARKED_VEHICLE_DENSITY_MULTIPLIER_THIS_FRAME, 140
ENTITY::_0x3EC28DA1FFAC9DDD, 139
EVENT::_0x9520175B35E2268D, 138
SCRIPTS::_0x7DE4643157AD646C, 138
TXD::_0xDB1BD07FB464584D, 138
AUDIO::_0x0556C784FA056628, 137
AUDIO::_0x8BF907833BE275DE, 137
CAM::IS_GAMEPLAY_CAM_RENDERING, 137
PED::_0x89E59DBD15E21177, 137
COMPANION::_0x0DE02DA3C0F66955, 136
COMPANION::_0x61BDA07407754A5C, 136
ENTITY::GET_ENTITY_BONE_INDEX_BY_NAME, 136
NETWORK::NETWORK_GET_THIS_SCRIPT_IS_NETWORK_SCRIPT, 136
PED::IS_PED_HEADING_TOWARDS_POSITION, 136
TASK::TASK_GO_TO_COORD_AND_AIM_AT_HATED_ENTITIES_NEAR_COORD, 136
CAM::GET_GAMEPLAY_CAM_FOV, 135
TASK::_0x2EB977293923C723, 135
TASK::_0x450080DDEDB91258, 135
VEHICLE::SET_TRAIN_SPEED, 135
AUDIO::SET_AMBIENT_ZONE_STATE_PERSISTENT, 134
CAM::SHAKE_CAM, 134
PATHFIND::DOES_NAVMESH_BLOCKING_OBJECT_EXIST, 134
PLAYER::_0x6C54E69516CC56BD, 134
MAP::_0xA6EF0C54A3443E70, 133
MISC::_0x18013392501CE5DC, 133
PATHFIND::_0x527B97C203BB8606, 133
PED::_0x0FB1BA7FF73B41E1, 133
PED::IS_PED_MODEL, 133
SCRIPTS::_0x7423F7835770F619, 130
STATS::_0x1E7384AB5D4F4581, 130
TASK::ADD_PATROL_ROUTE_NODE, 130
TASK::TASK_VEHICLE_FOLLOW_WAYPOINT_RECORDING, 130
_NAMESPACE71::_0x4E88A65968A55C78, 129
CAM::_0x465F04F68AD38197, 129
COMPANION::_0xD747979C053EFA7A, 129
ITEMSET::REMOVE_FROM_ITEMSET, 129
PLAYER::_0x2BEED53B912537D0, 129
PLAYER::GET_WANTED_LEVEL_THRESHOLD, 129
TASK::_0x2B8AF29A78024BD3, 129
TASK::_0x74F0209674864CBD, 129
BUILTIN::SQRT, 128
CAM::_DISABLE_FIRST_PERSON_CAM_THIS_FRAME, 128
PED::SET_PED_HEARING_RANGE, 128
PLAYER::GET_PLAYER_TARGET_ENTITY, 128
TASK::_0x865732725536EE39, 128
AICOVERPOINT::_0xC276FE69DDA22BAD, 127
CAM::SET_CAM_COORD, 127
PATHFIND::SET_ROADS_IN_AREA, 127
PED::_0x917760CFE7A0E0F1, 127
PLAYER::_0x543DFE14BE720027, 127
TASK::_0x9B6A58FDB0024F12, 127
TASK::TASK_FOLLOW_ENTITY_ALONG_WAYPOINT_RECORDING_AT_OFFSET, 127
CAM::IS_CAM_ACTIVE, 126
ITEMDATABASE::_ITEM_DATABASE_IS_SHOP_LAYOUT_KEY_VALID, 126
TASK::TASK_FOLLOW_WAYPOINT_RECORDING_AT_OFFSET, 126
CAM::CREATE_CAMERA, 125
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_INFO, 125
MISC::_0x483B8C542103AD72, 125
PED::_0x0E9E95FDEDCC9D35, 125
PED::ADD_RELATIONSHIP_GROUP, 125
AUDIO::_0x531A78D6BF27014B, 124
GRAPHICS::IS_TRACKED_POINT_VISIBLE, 124
HUD::_UIPROMPT_IS_HOLD_MODE_RUNNING, 124
PED::REMOVE_GROUP, 124
CAM::_0x05AB44D906738426, 123
CAM::GET_CAM_COORD, 123
ENTITY::_0x31FEF6A20F00B963, 123
HUD::_UIPROMPT_DISABLE_PROMPT_TYPE_THIS_FRAME, 123
PAD::IS_CONTROL_JUST_RELEASED, 123
PED::_0x935CF6E42BAF7F4D, 123
SCRIPTS::_0x31010318BA9897AC, 123
VEHICLE::_0x16B86A49E072AA85, 123
VEHICLE::_0x2A7413168F6CD5A8, 123
VEHICLE::SET_TRAIN_CRUISE_SPEED, 123
COMPENDIUM::COMPENDIUM_GANG_ENCOUNTERED, 122
PAD::IS_DISABLED_CONTROL_JUST_PRESSED, 122
PED::_0xEC6935EBE0847B90, 122
TXD::_0xBE72591D1509FFE4, 122
CAM::_0xE3639DB78B3B5400, 121
CAM::SET_GAMEPLAY_ENTITY_HINT, 121
TASK::REMOVE_COVER_POINT, 121
MISC::GET_RANDOM_EVENT_FLAG, 120
MISC::NETWORK_SET_SCRIPT_IS_SAFE_FOR_NETWORK_GAME, 120
TASK::_0xBC3F847AE2C3DC65, 120
PED::SET_SCENARIO_PED_DENSITY_MULTIPLIER_THIS_FRAME, 119
TASK::TASK_GO_TO_COORD_WHILE_AIMING_AT_COORD_USING_COMBAT_STYLE, 119
VEHICLE::DELETE_ALL_TRAINS, 119
MISC::SET_RANDOM_EVENT_FLAG, 118
PLAYER::_0xCA59808E51FD67C4, 118
TASK::IS_PED_GETTING_UP, 118
PED::_0x78815FC52832B690, 117
PLAYER::_0x1A51BFE60708E482, 117
STREAMING::CLEAR_FOCUS, 117
ENTITY::_0x808077647856DE62, 116
PED::_0x758F081DB204DDDE, 116
VEHICLE::_0x635423D55CA84FC8, 116
VOLUME::_0xF6F5447D418DAA82, 116
WEAPON::_0x506F1DE1BFC75304, 116
AUDIO::REGISTER_SCRIPT_WITH_AUDIO, 115
MISC::_0xBBE5B63EFFB08E68, 115
PLAYER::_0x19B2C7A6C34FAD54, 115
TASK::_0xC8B29D18022EA2B7, 115
TASK::SET_PED_PATH_CAN_USE_CLIMBOVERS, 115
_NAMESPACE29::_0x0EABF182FBB63D72, 114
GRAPHICS::DRAW_RECT, 114
MISC::SET_THIS_SCRIPT_CAN_BE_PAUSED, 114
OBJECT::SET_STATE_OF_RAYFIRE_MAP_OBJECT, 114
PAD::_0x2804658EB7D8A50B, 114
ENTITY::FORCE_ENTITY_AI_AND_ANIMATION_UPDATE, 113
OBJECT::_0x1BC47A9DEDC8DF5D, 113
PAD::_IS_INPUT_DISABLED, 113
PED::_0xBA0980B5C0A11924, 113
VEHICLE::_0x3053064F909B5F42, 113
ENTITY::IS_ENTITY_AT_ENTITY, 112
ENTITY::SET_ENTITY_LOD_DIST, 112
MAP::_0x3F81EA4275D39D6F, 112
MISC::_GET_TEMPERATURE_AT_COORDS, 112
PATHFIND::_0x6C3F12ECEB6D2E2A, 112
PATHFIND::_0xAFE2AE66F6251C66, 112
PED::_0x7C8AA850617651D9, 112
TASK::SET_PED_PATH_PREFER_TO_AVOID_WATER, 112
UIAPPS::_IS_APP_RUNNING, 112
ANIMSCENE::_GET_ANIM_SCENE_VEHICLE, 111
HUD::IS_NAMED_RENDERTARGET_REGISTERED, 111
PED::_0xF634E2892220EF34, 111
PLAYER::_0xC4873B053054C04B, 111
TASK::_0x65D281985F2BDFC2, 111
TASK::_0x8F8C84363810691A, 111
VEHICLE::_CREATE_VEHICLE_2, 111
GRAPHICS::SET_PARTICLE_FX_LOOPED_EVOLUTION, 110
OBJECT::_0x0C0A373D181BF900, 110
PED::CLEAR_PED_WETNESS, 110
VOLUME::_0x18675BC914891122, 110
CAM::GET_FIRST_PERSON_AIM_CAM_ZOOM_FACTOR, 109
MISC::_0x0D0AE5081F88CFE1, 109
TASK::TASK_LEAVE_VEHICLE, 109
TELEMETRY::_0x3145044F3990D321, 109
CAM::_0xC64ABC0676AF262B, 108
PLAYER::SET_PLAYER_NOISE_MULTIPLIER, 108
TASK::_IS_SCENARIO_GROUP_ENABLED_HASH, 108
_NAMESPACE71::_0xD05590C1AB38F068, 107
AUDIO::_0x0F2A2175734926D8, 107
AUDIO::LOAD_STREAM, 107
ENTITY::DOES_ENTITY_HAVE_DRAWABLE, 107
MISC::_SHOULD_USE_24_HOUR_CLOCK, 107
PAD::GET_DISABLED_CONTROL_NORMAL, 107
PLAYER::_0x0139637A3BFF8B6D, 107
TASK::TASK_ANIMAL_UNALERTED, 107
VOLUME::_0x6D5F9E69BA1BE783, 107
ATTRIBUTE::GET_ATTRIBUTE_BASE_RANK, 106
BUILTIN::TIMESTEP, 106
CAM::_0x6E969927CF632608, 106
CAM::POINT_CAM_AT_ENTITY, 106
CAM::SET_CAM_ROT, 106
AUDIO::STOP_CURRENT_PLAYING_AMBIENT_SPEECH, 105
DATABINDING::_0x6318FB3BE37E11B3, 105
MISC::_0x154340E87D8CC178, 105
PED::_0xD5BD1B5318A81994, 105
SCRIPTS::_GET_GLOBAL_BLOCK_CAN_BE_ACCESSED, 105
STREAMING::_0x57A197AD83F66BBF, 105
TASK::TASK_MELEE, 105
ENTITY::_0x0918E3565C20F03C, 104
PED::_0x0EA9EACBA3B01601, 104
SHAPETEST::GET_SHAPE_TEST_RESULT, 104
STREAMING::REMOVE_PTFX_ASSET, 104
TASK::VEHICLE_WAYPOINT_PLAYBACK_OVERRIDE_SPEED, 104
AUDIO::SET_GPS_ACTIVE, 103
ENTITY::_0xF7424890E4A094C0, 103
PED::SET_PED_LOD_MULTIPLIER, 103
AUDIO::PLAY_ANIMAL_VOCALIZATION, 102
MAP::_0xBB68D4D3CA3DE402, 102
SCRIPTS::_0x30BED53646C86D11, 102
TXD::_0x7332461FC59EB7EC, 102
CAM::_0xA54D643D0773EB65, 101
TASK::_TASK_VEHICLE_DRIVE_TO_DESTINATION, 101
GRAPHICS::_0x25CA89B2A39DCC69, 100
INVENTORY::_0x75CFAC49301E134E, 100
MISC::_0x51021D36F62AAA83, 100
PED::_0xA2F8B3B5FEDFC100, 100
PED::IS_PED_USING_ACTION_MODE, 100
ENTITY::_0x669655FFB29EF1A9, 99
MISC::_0x40D72189F46D2E15, 99
PED::_0xE0B61ED8BB37712F, 99
PLAYER::_0xC71D07C96946E263, 99
UISTATEMACHINE::_UIFLOWBLOCK_RELEASE, 99
